"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"128","crocs unisex adults bayaband slide","gutes produkt","vernica surez gonzlez","bestelle immer nur von diese marke",2023-05-04,5,"verified purchase"
"129","crocs unisex adults bayaband slide","without tag product received","ellen","without tag product received",2022-11-16,5,"verified purchase"
"130","crocs unisex adults bayaband slide","excellent quality","leela krishna teja","the media could not be loaded                                                                                    excellent quality great comfort good packaging",2023-05-12,4,"verified purchase"
"131","crocs unisex adults bayaband slide","muy cmodas","daniela","son mucho mejor de lo que esperaba viene un poco amplias y eso me agrada ",2020-05-22,4,"verified purchase"
"132","crocs unisex adults bayaband slide","perfekter badeschuh","bt","bin zufrieden passen perfekt sehr bequem",2023-07-13,5,"verified purchase"
"133","crocs unisex adults bayaband slide","great quality","saisha","super comfy for house",2023-12-08,5,"verified purchase"
"134","crocs unisex adults bayaband slide","super comodas","pedro  castillo","super comodas y resistentes una excelente compra  recomendadas",2023-08-09,5,"verified purchase"
"135","crocs unisex adults bayaband slide","go for it","lakpa doma sherpa","value for money",2019-10-31,5,"verified purchase"
"136","crocs unisex adults bayaband slide",NA,NA,NA,2024-01-22,5,"verified purchase"
"137","crocs unisex adults bayaband slide","value for money","placeholder","best priceamong all portals",2020-03-07,5,"verified purchase"
"138","crocs unisex adults bayaband slide","confortable et solide spcial grande taille","guillaume","achet sur amazon fr mais expdi depuis amazon uk a fait un petit dtour par un centre colis en allemagne mais sinon livr dans les temps produit authentique et fiable pas cher quand on cherche des grandes tailles dans mon cas du  ",2023-09-30,5,"verified purchase"
"139","crocs unisex adults bayaband slide","wonderful","nitesh","wonderful best quality ",2022-09-27,5,"verified purchase"
"140","crocs unisex adults bayaband slide","good","goushya begum","good",2023-07-25,5,"verified purchase"
"141","crocs unisex adults bayaband slide","excelente","francisco","muy cmodas la medida si es la que dice",2023-08-28,4,"verified purchase"
"142","crocs unisex adults bayaband slide","sandalias","maira rivero","llegaron grandes pero son excelente sandalias para la playa",2023-07-26,5,"verified purchase"
"143","crocs unisex adults bayaband slide","sportliches design","trmmelchen","der spannriemen ist sehr hart man muss ihn gut einlaufen sonst alles okay",2023-06-24,5,"verified purchase"
"144","crocs unisex adults bayaband slide","hermosas","alheli","vienen selladas quedaron muy bien",2023-05-25,4,"verified purchase"
"145","crocs unisex adults bayaband slide","go one size up","stephen wilson","the media could not be loaded                                                                                    comfortable sole very well cushioned ideal for rough ground outside",2023-12-31,5,"verified purchase"
"146","crocs unisex adults bayaband slide","cant go wrong good purchase","lisa","im shocked at how much i love them they fit to size are comfy and look pretty hip imo  definitely recommend",2023-07-14,5,"verified purchase"
"147","crocs unisex adults bayaband slide","muy bonitas pero me quedaron grandes","david jcome","el diseo est muy bonito y son cmodas lstima que me quedaron grandes intent cambiarlas pero el precio se triplicaba opt por regalrselas a mi hijo",2023-04-24,5,"verified purchase"
"148","crocs unisex adults bayaband slide","todo perfecto","sofa","excelente producto y calidad",2023-05-28,4,"verified purchase"
"149","crocs unisex adults bayaband slide","comodos","guillermo s","son muy cmodos no resbala la suela pero lamentablemente el pie si se resbala al estar hmedo tengan cuidado",2023-07-29,5,"verified purchase"
"150","crocs unisex adults bayaband slide","comfortable","shahadad","crocs have some size difference with all other brandsi had return my first order for the bigger onevery comfortable to wear",2020-07-10,5,"verified purchase"
"151","crocs unisex classic sandal","die bequemsten schuhe ever","cass c","great shoes for every day",2023-12-19,4,"verified purchase"
"152","crocs unisex classic sandal","crocs","rosie oldfield","i couldnt believe when they arrived two days later great delivery experience  these croc sandals are very comfortable and roomy if you have a wide foot  i wear a au ordered the us as advertised to fit a little large but they will shrink if left in the sun    i will definitely buy more colours",2023-10-15,5,"verified purchase"
"153","crocs unisex classic sandal","bonitas y cmodas","needwhitenoise","crocs are true to size and very comfortable i purchased to wear in tiled areas in the house to protect my feet from strain crocs are super cushioned and work a treat",2022-10-20,3,"verified purchase"
"154","crocs unisex classic sandal","size clip crocs uscan mw  eur  ukin mw r same sizedont be confused while buying","mezz","lucky they were for a skinny foot but they fitted so well thanks",2023-09-05,5,"verified purchase"
"155","crocs unisex classic sandal","comfortable sandals","gclife","fits well us male size  soft and comfy will buy another pair as backup",2023-03-02,5,"verified purchase"
"156","crocs unisex classic sandal",NA,"levi tito","endlich fr warme tage in meiner gre eu  mal was anderes als standard crocs clogspinke sandalen mega  ich liebe sie einfach ",2023-01-03,5,"verified purchase"
"157","crocs unisex classic sandal",NA,"ian s","taille petit et serre aux pieds dommage  les modles ne sont pas tous pareils pour la pointure ",2022-11-29,5,"verified purchase"
"158","crocs unisex classic sandal",NA,"nokiaexperte","super lindas ligeras y cmodas adems que son fciles de limpiar como referencia ped la opcin que dice  porque normalmente uso  mexicano me lleg la talla  de mujer de crocs  w  m y me quedaron muy bien",2023-12-19,5,"verified purchase"
"159","crocs unisex classic sandal",NA,"nokiaexperte","best quality product by crocs  size i have already told that dont be confused by size  see the size specification clip with crocs pair carefullycrosslite material is the ware derivative from crude oil processing in petrol and diesel which is used by crocs to make footwear and it has a patent to be only produced by crocs worldwide so from other makers dont get confusedall in all go for this product it is durable and above all most comfortable among all brands daily footwearthe only drawback is the price of these product are extremely high  u can buy them from online app like amazon etc at a price in your rage  thanks to amazon",2023-09-24,5,"verified purchase"
"160","crocs unisex classic sandal",NA,"lamer","i hate the look of classic crocs  i always said i would never buy them but when i saw these i thought id give them a try  they are so comfortable and look a lot nicer i have recommended everyone in my family get these and now everyone has a pair  this purchase was for my mom she loves them ",2024-02-09,5,NA
"161","crocs unisex classic sandal","bravo amazonlivr en  jouravec tiquettes crocs","cass c",NA,2023-12-19,4,"verified purchase"
"162","crocs unisex classic sandal","confortables et lgres","rosie oldfield","je my sens tellement bien dedans je ne les quittent plus en vacances et a se met avec tout",2023-10-15,5,"verified purchase"
"163","crocs unisex classic sandal",NA,"leon pelletier",NA,2024-01-07,3,"verified purchase"
"164","crocs unisex classic sandal","sounds good","leon pelletier","my usual size is  merrellcolumbia or  eccoadidas i had to pick up size  i knew i had to pick up such size because of a previous experience once i bought  croocks sandals but it was way too tight back then i think when it comes to sandals one should by conventiom take one size beyond his usual shoe size the slides size sticker tag actually showed  and on the sole its molded  i have wide feet and it perfectly fits my foot width its a bit too long of cm cm in the back and front of my foot but i will overcome the prejudice unless its inherent to any pair of sandals pretty sure if i ever purchased  it wouldnt have been a good fit probably would have been too tight the crocs logo is actually attached with a sort of a clips i removed both of them in a second and throw them away so here we are now with a pair of sandals with no label for  kr",2024-02-19,5,"verified purchase"
